,location,suitability,date,time,current date,current time
6,West Perth,False,10/05/2019,07:05,2019-01-16,12:18:48.990663
7,West Perth,False,10/05/2019,08:45,2019-01-16,12:18:48.990663
8,West Perth,False,15/05/2019,07:55,2019-01-16,12:18:48.990663
0,West Perth,False,02/04/2019,07:05,2019-01-16,12:23:48.763579
1,West Perth,False,03/04/2019,13:00,2019-01-16,12:23:48.763579
2,West Perth,False,10/04/2019,10:35,2019-01-16,12:23:48.763579
3,West Perth,False,12/04/2019,13:50,2019-01-16,12:23:48.763579
4,West Perth,False,29/04/2019,07:55,2019-01-16,12:23:48.763579
5,West Perth,False,02/05/2019,13:50,2019-01-16,12:23:48.763579
6,West Perth,False,10/05/2019,07:05,2019-01-16,12:23:48.763579
7,West Perth,False,10/05/2019,08:45,2019-01-16,12:23:48.763579
8,West Perth,False,15/05/2019,07:55,2019-01-16,12:23:48.763579
0,West Perth,False,02/04/2019,07:05,2019-01-16,12:28:48.430872
1,West Perth,False,03/04/2019,13:00,2019-01-16,12:28:48.430872
2,West Perth,False,10/04/2019,10:35,2019-01-16,12:28:48.430872
3,West Perth,False,12/04/2019,13:50,2019-01-16,12:28:48.430872
4,West Perth,False,29/04/2019,07:55,2019-01-16,12:28:48.430872
5,West Perth,False,02/05/2019,13:50,2019-01-16,12:28:48.430872
6,West Perth,False,10/05/2019,07:05,2019-01-16,12:28:48.430872
7,West Perth,False,10/05/2019,08:45,2019-01-16,12:28:48.430872
8,West Perth,False,15/05/2019,07:55,2019-01-16,12:28:48.430872
0,West Perth,False,02/04/2019,07:05,2019-01-16,12:33:50.336786
1,West Perth,False,03/04/2019,13:00,2019-01-16,12:33:50.336786
2,West Perth,False,10/04/2019,10:35,2019-01-16,12:33:50.336786
3,West Perth,False,12/04/2019,13:50,2019-01-16,12:33:50.336786
4,West Perth,False,29/04/2019,07:55,2019-01-16,12:33:50.336786
5,West Perth,False,02/05/2019,13:50,2019-01-16,12:33:50.336786
6,West Perth,False,10/05/2019,07:05,2019-01-16,12:33:50.336786
7,West Perth,False,10/05/2019,08:45,2019-01-16,12:33:50.336786
8,West Perth,False,15/05/2019,07:55,2019-01-16,12:33:50.336786
0,West Perth,False,02/04/2019,07:05,2019-01-16,12:38:49.697289
1,West Perth,False,03/04/2019,13:00,2019-01-16,12:38:49.697289
2,West Perth,False,10/04/2019,10:35,2019-01-16,12:38:49.697289
3,West Perth,False,12/04/2019,13:50,2019-01-16,12:38:49.697289
4,West Perth,False,29/04/2019,07:55,2019-01-16,12:38:49.697289
5,West Perth,False,02/05/2019,13:50,2019-01-16,12:38:49.697289
6,West Perth,False,10/05/2019,07:05,2019-01-16,12:38:49.697289
7,West Perth,False,10/05/2019,08:45,2019-01-16,12:38:49.697289
8,West Perth,False,15/05/2019,07:55,2019-01-16,12:38:49.697289
0,West Perth,False,10/04/2019,10:35,2019-01-16,12:43:48.817716
1,West Perth,False,12/04/2019,13:50,2019-01-16,12:43:48.817716
2,West Perth,False,29/04/2019,07:55,2019-01-16,12:43:48.817716
3,West Perth,False,02/05/2019,13:50,2019-01-16,12:43:48.817716
4,West Perth,False,10/05/2019,07:05,2019-01-16,12:43:48.817716
5,West Perth,False,10/05/2019,08:45,2019-01-16,12:43:48.817716
6,West Perth,False,15/05/2019,07:55,2019-01-16,12:43:48.817716
7,West Perth,False,16/05/2019,10:35,2019-01-16,12:43:48.817716
8,West Perth,False,16/05/2019,13:00,2019-01-16,12:43:48.817716
0,West Perth,False,02/04/2019,07:05,2019-01-16,12:48:50.885905
1,West Perth,False,10/04/2019,10:35,2019-01-16,12:48:50.885905
2,West Perth,False,12/04/2019,13:50,2019-01-16,12:48:50.885905
3,West Perth,False,29/04/2019,07:55,2019-01-16,12:48:50.885905
4,West Perth,False,02/05/2019,13:50,2019-01-16,12:48:50.885905
5,West Perth,False,10/05/2019,07:05,2019-01-16,12:48:50.885905
6,West Perth,False,10/05/2019,08:45,2019-01-16,12:48:50.885905
7,West Perth,False,15/05/2019,07:55,2019-01-16,12:48:50.885905
8,West Perth,False,16/05/2019,10:35,2019-01-16,12:48:50.885905
0,West Perth,False,02/04/2019,07:05,2019-01-16,12:53:50.302507
1,West Perth,False,26/04/2019,11:25,2019-01-16,12:53:50.302507
2,West Perth,False,29/04/2019,07:55,2019-01-16,12:53:50.302507
3,West Perth,False,02/05/2019,13:50,2019-01-16,12:53:50.302507
4,West Perth,False,09/05/2019,07:05,2019-01-16,12:53:50.302507
5,West Perth,False,10/05/2019,07:05,2019-01-16,12:53:50.302507
6,West Perth,False,10/05/2019,08:45,2019-01-16,12:53:50.302507
7,West Perth,False,15/05/2019,07:55,2019-01-16,12:53:50.302507
8,West Perth,False,16/05/2019,10:35,2019-01-16,12:53:50.302507
0,West Perth,False,02/04/2019,07:05,2019-01-16,12:58:50.005758
1,West Perth,False,26/04/2019,11:25,2019-01-16,12:58:50.005758
2,West Perth,False,29/04/2019,07:55,2019-01-16,12:58:50.005758
3,West Perth,False,02/05/2019,13:50,2019-01-16,12:58:50.005758
4,West Perth,False,09/05/2019,07:05,2019-01-16,12:58:50.005758
5,West Perth,False,10/05/2019,07:05,2019-01-16,12:58:50.005758
6,West Perth,False,10/05/2019,08:45,2019-01-16,12:58:50.005758
7,West Perth,False,15/05/2019,07:55,2019-01-16,12:58:50.005758
8,West Perth,False,16/05/2019,10:35,2019-01-16,12:58:50.005758
0,West Perth,False,29/04/2019,07:55,2019-01-16,13:03:50.192983
1,West Perth,False,02/05/2019,13:50,2019-01-16,13:03:50.192983
2,West Perth,False,09/05/2019,07:05,2019-01-16,13:03:50.192983
3,West Perth,False,10/05/2019,07:05,2019-01-16,13:03:50.192983
4,West Perth,False,10/05/2019,08:45,2019-01-16,13:03:50.192983
5,West Perth,False,15/05/2019,07:55,2019-01-16,13:03:50.192983
6,West Perth,False,16/05/2019,10:35,2019-01-16,13:03:50.192983
7,West Perth,False,16/05/2019,13:00,2019-01-16,13:03:50.192983
8,West Perth,False,23/05/2019,08:45,2019-01-16,13:03:50.192983
0,West Perth,False,29/04/2019,07:55,2019-01-16,13:08:49.472868
1,West Perth,False,02/05/2019,13:50,2019-01-16,13:08:49.472868
2,West Perth,False,09/05/2019,07:05,2019-01-16,13:08:49.472868
3,West Perth,False,10/05/2019,07:05,2019-01-16,13:08:49.472868
4,West Perth,False,10/05/2019,08:45,2019-01-16,13:08:49.472868
5,West Perth,False,15/05/2019,07:55,2019-01-16,13:08:49.472868
6,West Perth,False,16/05/2019,10:35,2019-01-16,13:08:49.472868
7,West Perth,False,16/05/2019,13:00,2019-01-16,13:08:49.472868
8,West Perth,False,23/05/2019,08:45,2019-01-16,13:08:49.472868
0,West Perth,False,29/04/2019,07:55,2019-01-16,13:13:48.364296
1,West Perth,False,02/05/2019,13:50,2019-01-16,13:13:48.364296
2,West Perth,False,10/05/2019,07:05,2019-01-16,13:13:48.364296
3,West Perth,False,10/05/2019,08:45,2019-01-16,13:13:48.364296
4,West Perth,False,15/05/2019,07:55,2019-01-16,13:13:48.364296
5,West Perth,False,16/05/2019,10:35,2019-01-16,13:13:48.364296
6,West Perth,False,16/05/2019,13:00,2019-01-16,13:13:48.364296
7,West Perth,False,23/05/2019,08:45,2019-01-16,13:13:48.364296
8,West Perth,False,29/05/2019,07:05,2019-01-16,13:13:48.364296
0,West Perth,False,02/05/2019,13:50,2019-01-16,13:18:48.535280
1,West Perth,False,10/05/2019,07:05,2019-01-16,13:18:48.535280
2,West Perth,False,10/05/2019,08:45,2019-01-16,13:18:48.535280
3,West Perth,False,15/05/2019,07:55,2019-01-16,13:18:48.535280
4,West Perth,False,16/05/2019,10:35,2019-01-16,13:18:48.535280
5,West Perth,False,16/05/2019,13:00,2019-01-16,13:18:48.535280
6,West Perth,False,23/05/2019,08:45,2019-01-16,13:18:48.535280
7,West Perth,False,29/05/2019,07:05,2019-01-16,13:18:48.535280
8,West Perth,False,29/05/2019,07:55,2019-01-16,13:18:48.535280
0,West Perth,False,10/05/2019,07:05,2019-01-16,13:23:48.368577
1,West Perth,False,10/05/2019,08:45,2019-01-16,13:23:48.368577
2,West Perth,False,15/05/2019,07:55,2019-01-16,13:23:48.368577
3,West Perth,False,16/05/2019,10:35,2019-01-16,13:23:48.368577
4,West Perth,False,16/05/2019,13:00,2019-01-16,13:23:48.368577
5,West Perth,False,23/05/2019,08:45,2019-01-16,13:23:48.368577
6,West Perth,False,29/05/2019,07:05,2019-01-16,13:23:48.368577
7,West Perth,False,29/05/2019,07:55,2019-01-16,13:23:48.368577
8,West Perth,False,29/05/2019,08:45,2019-01-16,13:23:48.368577
0,West Perth,False,10/05/2019,07:05,2019-01-16,13:28:48.952774
1,West Perth,False,15/05/2019,07:55,2019-01-16,13:28:48.952774
2,West Perth,False,16/05/2019,10:35,2019-01-16,13:28:48.952774
3,West Perth,False,16/05/2019,13:00,2019-01-16,13:28:48.952774
4,West Perth,False,23/05/2019,08:45,2019-01-16,13:28:48.952774
5,West Perth,False,29/05/2019,07:05,2019-01-16,13:28:48.952774
6,West Perth,False,29/05/2019,07:55,2019-01-16,13:28:48.952774
7,West Perth,False,29/05/2019,08:45,2019-01-16,13:28:48.952774
8,West Perth,False,06/06/2019,09:45,2019-01-16,13:28:48.952774
0,West Perth,False,10/05/2019,07:05,2019-01-16,13:33:48.819647
1,West Perth,False,15/05/2019,07:55,2019-01-16,13:33:48.819647
2,West Perth,False,16/05/2019,13:00,2019-01-16,13:33:48.819647
3,West Perth,False,23/05/2019,08:45,2019-01-16,13:33:48.819647
4,West Perth,False,29/05/2019,07:05,2019-01-16,13:33:48.819647
5,West Perth,False,29/05/2019,07:55,2019-01-16,13:33:48.819647
6,West Perth,False,29/05/2019,08:45,2019-01-16,13:33:48.819647
7,West Perth,False,06/06/2019,14:50,2019-01-16,13:33:48.819647
8,West Perth,False,07/06/2019,08:45,2019-01-16,13:33:48.819647
0,West Perth,False,15/05/2019,07:55,2019-01-16,13:38:48.694417
1,West Perth,False,16/05/2019,13:00,2019-01-16,13:38:48.694417
2,West Perth,False,23/05/2019,08:45,2019-01-16,13:38:48.694417
3,West Perth,False,29/05/2019,07:05,2019-01-16,13:38:48.694417
4,West Perth,False,29/05/2019,07:55,2019-01-16,13:38:48.694417
5,West Perth,False,06/06/2019,09:45,2019-01-16,13:38:48.694417
6,West Perth,False,06/06/2019,14:50,2019-01-16,13:38:48.694417
7,West Perth,False,07/06/2019,08:45,2019-01-16,13:38:48.694417
8,West Perth,False,10/06/2019,13:00,2019-01-16,13:38:48.694417
0,West Perth,False,15/05/2019,07:55,2019-01-16,13:43:54.526037
1,West Perth,False,16/05/2019,13:00,2019-01-16,13:43:54.526037
2,West Perth,False,23/05/2019,08:45,2019-01-16,13:43:54.526037
3,West Perth,False,29/05/2019,07:05,2019-01-16,13:43:54.526037
4,West Perth,False,29/05/2019,07:55,2019-01-16,13:43:54.526037
5,West Perth,False,06/06/2019,09:45,2019-01-16,13:43:54.526037
6,West Perth,False,06/06/2019,14:50,2019-01-16,13:43:54.526037
7,West Perth,False,07/06/2019,08:45,2019-01-16,13:43:54.526037
8,West Perth,False,10/06/2019,13:00,2019-01-16,13:43:54.526037
0,West Perth,False,15/05/2019,07:55,2019-01-16,13:48:49.643006
1,West Perth,False,23/05/2019,08:45,2019-01-16,13:48:49.643006
2,West Perth,False,29/05/2019,07:05,2019-01-16,13:48:49.643006
3,West Perth,False,29/05/2019,07:55,2019-01-16,13:48:49.643006
4,West Perth,False,06/06/2019,09:45,2019-01-16,13:48:49.643006
5,West Perth,False,06/06/2019,14:50,2019-01-16,13:48:49.643006
6,West Perth,False,07/06/2019,08:45,2019-01-16,13:48:49.643006
7,West Perth,False,10/06/2019,13:00,2019-01-16,13:48:49.643006
8,West Perth,False,12/06/2019,13:00,2019-01-16,13:48:49.643006
0,West Perth,False,15/05/2019,07:55,2019-01-16,13:53:49.648849
1,West Perth,False,23/05/2019,08:45,2019-01-16,13:53:49.648849
2,West Perth,False,29/05/2019,07:55,2019-01-16,13:53:49.648849
3,West Perth,False,06/06/2019,09:45,2019-01-16,13:53:49.648849
4,West Perth,False,06/06/2019,14:50,2019-01-16,13:53:49.648849
5,West Perth,False,07/06/2019,08:45,2019-01-16,13:53:49.648849
6,West Perth,False,10/06/2019,13:00,2019-01-16,13:53:49.648849
7,West Perth,False,12/06/2019,13:00,2019-01-16,13:53:49.648849
8,West Perth,False,13/06/2019,07:55,2019-01-16,13:53:49.648849
0,West Perth,False,15/05/2019,07:55,2019-01-16,13:58:50.807818
1,West Perth,False,16/05/2019,14:50,2019-01-16,13:58:50.807818
2,West Perth,False,23/05/2019,08:45,2019-01-16,13:58:50.807818
3,West Perth,False,29/05/2019,07:55,2019-01-16,13:58:50.807818
4,West Perth,False,06/06/2019,09:45,2019-01-16,13:58:50.807818
5,West Perth,False,06/06/2019,14:50,2019-01-16,13:58:50.807818
6,West Perth,False,07/06/2019,08:45,2019-01-16,13:58:50.807818
7,West Perth,False,10/06/2019,13:00,2019-01-16,13:58:50.807818
8,West Perth,False,12/06/2019,13:00,2019-01-16,13:58:50.807818
0,West Perth,False,16/05/2019,14:50,2019-01-16,14:03:50.702573
1,West Perth,False,23/05/2019,08:45,2019-01-16,14:03:50.702573
2,West Perth,False,29/05/2019,07:55,2019-01-16,14:03:50.702573
3,West Perth,False,06/06/2019,09:45,2019-01-16,14:03:50.702573
4,West Perth,False,06/06/2019,14:50,2019-01-16,14:03:50.702573
5,West Perth,False,07/06/2019,08:45,2019-01-16,14:03:50.702573
6,West Perth,False,10/06/2019,13:00,2019-01-16,14:03:50.702573
7,West Perth,False,12/06/2019,13:00,2019-01-16,14:03:50.702573
8,West Perth,False,13/06/2019,07:55,2019-01-16,14:03:50.702573
0,West Perth,False,16/05/2019,14:50,2019-01-16,14:08:49.226975
1,West Perth,False,23/05/2019,08:45,2019-01-16,14:08:49.226975
2,West Perth,False,29/05/2019,07:55,2019-01-16,14:08:49.226975
3,West Perth,False,06/06/2019,09:45,2019-01-16,14:08:49.226975
4,West Perth,False,06/06/2019,14:50,2019-01-16,14:08:49.226975
5,West Perth,False,07/06/2019,08:45,2019-01-16,14:08:49.226975
6,West Perth,False,10/06/2019,13:00,2019-01-16,14:08:49.226975
7,West Perth,False,12/06/2019,13:00,2019-01-16,14:08:49.226975
8,West Perth,False,13/06/2019,07:55,2019-01-16,14:08:49.226975
0,West Perth,False,16/05/2019,14:50,2019-01-16,14:13:49.866272
1,West Perth,False,23/05/2019,08:45,2019-01-16,14:13:49.866272
2,West Perth,False,29/05/2019,07:55,2019-01-16,14:13:49.866272
3,West Perth,False,06/06/2019,09:45,2019-01-16,14:13:49.866272
4,West Perth,False,06/06/2019,14:50,2019-01-16,14:13:49.866272
5,West Perth,False,07/06/2019,08:45,2019-01-16,14:13:49.866272
6,West Perth,False,10/06/2019,13:00,2019-01-16,14:13:49.866272
7,West Perth,False,12/06/2019,13:00,2019-01-16,14:13:49.866272
8,West Perth,False,13/06/2019,07:55,2019-01-16,14:13:49.866272
0,West Perth,False,21/05/2019,13:50,2019-01-16,14:18:49.495107
1,West Perth,False,23/05/2019,08:45,2019-01-16,14:18:49.495107
2,West Perth,False,06/06/2019,09:45,2019-01-16,14:18:49.495107
3,West Perth,False,06/06/2019,14:50,2019-01-16,14:18:49.495107
4,West Perth,False,07/06/2019,08:45,2019-01-16,14:18:49.495107
5,West Perth,False,10/06/2019,13:00,2019-01-16,14:18:49.495107
6,West Perth,False,12/06/2019,13:00,2019-01-16,14:18:49.495107
7,West Perth,False,13/06/2019,07:55,2019-01-16,14:18:49.495107
8,West Perth,False,17/06/2019,14:50,2019-01-16,14:18:49.495107
0,West Perth,False,21/05/2019,13:50,2019-01-16,14:23:49.307886
1,West Perth,False,23/05/2019,08:45,2019-01-16,14:23:49.307886
2,West Perth,False,06/06/2019,09:45,2019-01-16,14:23:49.307886
3,West Perth,False,06/06/2019,14:50,2019-01-16,14:23:49.307886
4,West Perth,False,07/06/2019,08:45,2019-01-16,14:23:49.307886
5,West Perth,False,10/06/2019,13:00,2019-01-16,14:23:49.307886
6,West Perth,False,12/06/2019,13:00,2019-01-16,14:23:49.307886
7,West Perth,False,13/06/2019,07:55,2019-01-16,14:23:49.307886
8,West Perth,False,17/06/2019,14:50,2019-01-16,14:23:49.307886
0,West Perth,False,23/05/2019,08:45,2019-01-16,14:28:48.980561
1,West Perth,False,29/05/2019,07:55,2019-01-16,14:28:48.980561
2,West Perth,False,06/06/2019,09:45,2019-01-16,14:28:48.980561
3,West Perth,False,06/06/2019,14:50,2019-01-16,14:28:48.980561
4,West Perth,False,07/06/2019,08:45,2019-01-16,14:28:48.980561
5,West Perth,False,10/06/2019,13:00,2019-01-16,14:28:48.980561
6,West Perth,False,12/06/2019,13:00,2019-01-16,14:28:48.980561
7,West Perth,False,13/06/2019,07:55,2019-01-16,14:28:48.980561
8,West Perth,False,17/06/2019,14:50,2019-01-16,14:28:48.980561
0,West Perth,False,29/05/2019,07:55,2019-01-16,14:33:51.384840
1,West Perth,False,06/06/2019,09:45,2019-01-16,14:33:51.384840
2,West Perth,False,06/06/2019,14:50,2019-01-16,14:33:51.384840
3,West Perth,False,07/06/2019,08:45,2019-01-16,14:33:51.384840
4,West Perth,False,10/06/2019,13:00,2019-01-16,14:33:51.384840
5,West Perth,False,12/06/2019,13:00,2019-01-16,14:33:51.384840
6,West Perth,False,17/06/2019,14:50,2019-01-16,14:33:51.384840
7,West Perth,False,18/06/2019,14:50,2019-01-16,14:33:51.384840
8,West Perth,False,19/06/2019,07:05,2019-01-16,14:33:51.384840
0,West Perth,False,06/06/2019,09:45,2019-01-16,14:38:49.743807
1,West Perth,False,06/06/2019,14:50,2019-01-16,14:38:49.743807
2,West Perth,False,07/06/2019,08:45,2019-01-16,14:38:49.743807
3,West Perth,False,10/06/2019,13:00,2019-01-16,14:38:49.743807
4,West Perth,False,12/06/2019,13:00,2019-01-16,14:38:49.743807
5,West Perth,False,17/06/2019,14:50,2019-01-16,14:38:49.743807
6,West Perth,False,18/06/2019,14:50,2019-01-16,14:38:49.743807
7,West Perth,False,19/06/2019,07:05,2019-01-16,14:38:49.743807
8,West Perth,False,19/06/2019,09:45,2019-01-16,14:38:49.743807
0,West Perth,False,06/06/2019,09:45,2019-01-16,14:43:50.783884
1,West Perth,False,06/06/2019,14:50,2019-01-16,14:43:50.783884
2,West Perth,False,07/06/2019,08:45,2019-01-16,14:43:50.783884
3,West Perth,False,10/06/2019,13:00,2019-01-16,14:43:50.783884
4,West Perth,False,12/06/2019,13:00,2019-01-16,14:43:50.783884
5,West Perth,False,13/06/2019,07:55,2019-01-16,14:43:50.783884
6,West Perth,False,17/06/2019,14:50,2019-01-16,14:43:50.783884
7,West Perth,False,18/06/2019,14:50,2019-01-16,14:43:50.783884
8,West Perth,False,19/06/2019,09:45,2019-01-16,14:43:50.783884
0,West Perth,False,06/06/2019,09:45,2019-01-16,14:48:49.817793
1,West Perth,False,07/06/2019,08:45,2019-01-16,14:48:49.817793
2,West Perth,False,10/06/2019,13:00,2019-01-16,14:48:49.817793
3,West Perth,False,12/06/2019,13:00,2019-01-16,14:48:49.817793
4,West Perth,False,13/06/2019,07:55,2019-01-16,14:48:49.817793
5,West Perth,False,17/06/2019,14:50,2019-01-16,14:48:49.817793
6,West Perth,False,18/06/2019,14:50,2019-01-16,14:48:49.817793
7,West Perth,False,19/06/2019,09:45,2019-01-16,14:48:49.817793
8,West Perth,False,25/06/2019,07:55,2019-01-16,14:48:49.817793
0,West Perth,False,06/06/2019,09:45,2019-01-16,14:53:50.654980
1,West Perth,False,07/06/2019,08:45,2019-01-16,14:53:50.654980
2,West Perth,False,10/06/2019,13:00,2019-01-16,14:53:50.654980
3,West Perth,False,12/06/2019,13:00,2019-01-16,14:53:50.654980
4,West Perth,False,13/06/2019,07:55,2019-01-16,14:53:50.654980
5,West Perth,False,17/06/2019,14:50,2019-01-16,14:53:50.654980
6,West Perth,False,18/06/2019,14:50,2019-01-16,14:53:50.654980
7,West Perth,False,19/06/2019,09:45,2019-01-16,14:53:50.654980
8,West Perth,False,25/06/2019,07:55,2019-01-16,14:53:50.654980
0,West Perth,False,10/06/2019,13:00,2019-01-16,14:58:50.631480
1,West Perth,False,12/06/2019,13:00,2019-01-16,14:58:50.631480
2,West Perth,False,13/06/2019,07:55,2019-01-16,14:58:50.631480
3,West Perth,False,17/06/2019,14:50,2019-01-16,14:58:50.631480
4,West Perth,False,18/06/2019,14:50,2019-01-16,14:58:50.631480
5,West Perth,False,19/06/2019,09:45,2019-01-16,14:58:50.631480
6,West Perth,False,25/06/2019,07:55,2019-01-16,14:58:50.631480
7,West Perth,False,25/06/2019,09:45,2019-01-16,14:58:50.631480
8,West Perth,False,25/06/2019,13:00,2019-01-16,14:58:50.631480
0,West Perth,False,12/06/2019,13:00,2019-01-16,15:18:48.727594
1,West Perth,False,13/06/2019,07:55,2019-01-16,15:18:48.727594
2,West Perth,False,17/06/2019,14:50,2019-01-16,15:18:48.727594
3,West Perth,False,18/06/2019,14:50,2019-01-16,15:18:48.727594
4,West Perth,False,19/06/2019,09:45,2019-01-16,15:18:48.727594
5,West Perth,False,25/06/2019,07:55,2019-01-16,15:18:48.727594
6,West Perth,False,25/06/2019,09:45,2019-01-16,15:18:48.727594
7,West Perth,False,25/06/2019,13:00,2019-01-16,15:18:48.727594
8,West Perth,False,25/06/2019,13:50,2019-01-16,15:18:48.727594
0,West Perth,False,13/06/2019,07:55,2019-01-16,15:23:50.267329
1,West Perth,False,17/06/2019,14:50,2019-01-16,15:23:50.267329
2,West Perth,False,18/06/2019,14:50,2019-01-16,15:23:50.267329
3,West Perth,False,19/06/2019,09:45,2019-01-16,15:23:50.267329
4,West Perth,False,25/06/2019,07:55,2019-01-16,15:23:50.267329
5,West Perth,False,25/06/2019,09:45,2019-01-16,15:23:50.267329
6,West Perth,False,25/06/2019,13:00,2019-01-16,15:23:50.267329
7,West Perth,False,25/06/2019,13:50,2019-01-16,15:23:50.267329
8,West Perth,False,02/07/2019,09:45,2019-01-16,15:23:50.267329
0,West Perth,False,17/06/2019,14:50,2019-01-16,15:28:48.896403
1,West Perth,False,18/06/2019,14:50,2019-01-16,15:28:48.896403
2,West Perth,False,19/06/2019,09:45,2019-01-16,15:28:48.896403
3,West Perth,False,25/06/2019,07:55,2019-01-16,15:28:48.896403
4,West Perth,False,25/06/2019,09:45,2019-01-16,15:28:48.896403
5,West Perth,False,25/06/2019,13:00,2019-01-16,15:28:48.896403
6,West Perth,False,25/06/2019,13:50,2019-01-16,15:28:48.896403
7,West Perth,False,02/07/2019,09:45,2019-01-16,15:28:48.896403
8,West Perth,False,02/07/2019,14:50,2019-01-16,15:28:48.896403
0,West Perth,False,19/06/2019,09:45,2019-01-16,15:33:49.186794
1,West Perth,False,25/06/2019,09:45,2019-01-16,15:33:49.186794
2,West Perth,False,25/06/2019,13:00,2019-01-16,15:33:49.186794
3,West Perth,False,25/06/2019,13:50,2019-01-16,15:33:49.186794
4,West Perth,False,02/07/2019,09:45,2019-01-16,15:33:49.186794
5,West Perth,False,02/07/2019,14:50,2019-01-16,15:33:49.186794
6,West Perth,False,03/07/2019,07:05,2019-01-16,15:33:49.186794
7,West Perth,False,08/07/2019,10:35,2019-01-16,15:33:49.186794
8,West Perth,False,08/07/2019,11:25,2019-01-16,15:33:49.186794
0,West Perth,False,19/06/2019,09:45,2019-01-16,15:38:49.413365
1,West Perth,False,25/06/2019,09:45,2019-01-16,15:38:49.413365
2,West Perth,False,25/06/2019,13:00,2019-01-16,15:38:49.413365
3,West Perth,False,25/06/2019,13:50,2019-01-16,15:38:49.413365
4,West Perth,False,02/07/2019,09:45,2019-01-16,15:38:49.413365
5,West Perth,False,02/07/2019,14:50,2019-01-16,15:38:49.413365
6,West Perth,False,03/07/2019,07:05,2019-01-16,15:38:49.413365
7,West Perth,False,08/07/2019,10:35,2019-01-16,15:38:49.413365
8,West Perth,False,08/07/2019,11:25,2019-01-16,15:38:49.413365
0,West Perth,False,25/06/2019,09:45,2019-01-16,15:43:51.002340
1,West Perth,False,25/06/2019,13:00,2019-01-16,15:43:51.002340
2,West Perth,False,25/06/2019,13:50,2019-01-16,15:43:51.002340
3,West Perth,False,02/07/2019,09:45,2019-01-16,15:43:51.002340
4,West Perth,False,02/07/2019,14:50,2019-01-16,15:43:51.002340
5,West Perth,False,03/07/2019,07:05,2019-01-16,15:43:51.002340
6,West Perth,False,08/07/2019,10:35,2019-01-16,15:43:51.002340
7,West Perth,False,08/07/2019,11:25,2019-01-16,15:43:51.002340
8,West Perth,False,15/07/2019,07:55,2019-01-16,15:43:51.002340
0,West Perth,False,25/06/2019,09:45,2019-01-16,15:48:48.341629
1,West Perth,False,25/06/2019,13:00,2019-01-16,15:48:48.341629
2,West Perth,False,25/06/2019,13:50,2019-01-16,15:48:48.341629
3,West Perth,False,02/07/2019,09:45,2019-01-16,15:48:48.341629
4,West Perth,False,02/07/2019,14:50,2019-01-16,15:48:48.341629
5,West Perth,False,03/07/2019,07:05,2019-01-16,15:48:48.341629
6,West Perth,False,08/07/2019,10:35,2019-01-16,15:48:48.341629
7,West Perth,False,08/07/2019,11:25,2019-01-16,15:48:48.341629
8,West Perth,False,15/07/2019,07:55,2019-01-16,15:48:48.341629
0,West Perth,False,25/06/2019,13:50,2019-01-16,15:53:49.502794
1,West Perth,False,02/07/2019,09:45,2019-01-16,15:53:49.502794
2,West Perth,False,02/07/2019,14:50,2019-01-16,15:53:49.502794
3,West Perth,False,03/07/2019,07:05,2019-01-16,15:53:49.502794
4,West Perth,False,08/07/2019,10:35,2019-01-16,15:53:49.502794
5,West Perth,False,08/07/2019,11:25,2019-01-16,15:53:49.502794
6,West Perth,False,15/07/2019,07:55,2019-01-16,15:53:49.502794
7,West Perth,False,15/07/2019,11:25,2019-01-16,15:53:49.502794
8,West Perth,False,15/07/2019,13:00,2019-01-16,15:53:49.502794
0,West Perth,False,25/06/2019,13:50,2019-01-16,15:58:49.405425
1,West Perth,False,02/07/2019,09:45,2019-01-16,15:58:49.405425
2,West Perth,False,02/07/2019,14:50,2019-01-16,15:58:49.405425
3,West Perth,False,03/07/2019,07:05,2019-01-16,15:58:49.405425
4,West Perth,False,08/07/2019,10:35,2019-01-16,15:58:49.405425
5,West Perth,False,08/07/2019,11:25,2019-01-16,15:58:49.405425
6,West Perth,False,15/07/2019,07:55,2019-01-16,15:58:49.405425
7,West Perth,False,15/07/2019,11:25,2019-01-16,15:58:49.405425
8,West Perth,False,15/07/2019,13:00,2019-01-16,15:58:49.405425
0,West Perth,False,25/06/2019,13:50,2019-01-16,16:03:49.910970
1,West Perth,False,02/07/2019,09:45,2019-01-16,16:03:49.910970
2,West Perth,False,02/07/2019,14:50,2019-01-16,16:03:49.910970
3,West Perth,False,03/07/2019,07:05,2019-01-16,16:03:49.910970
4,West Perth,False,08/07/2019,10:35,2019-01-16,16:03:49.910970
5,West Perth,False,08/07/2019,11:25,2019-01-16,16:03:49.910970
6,West Perth,False,15/07/2019,07:55,2019-01-16,16:03:49.910970
7,West Perth,False,15/07/2019,11:25,2019-01-16,16:03:49.910970
8,West Perth,False,15/07/2019,13:00,2019-01-16,16:03:49.910970
0,West Perth,False,02/07/2019,14:50,2019-01-16,16:08:50.341425
1,West Perth,False,03/07/2019,07:05,2019-01-16,16:08:50.341425
2,West Perth,False,08/07/2019,10:35,2019-01-16,16:08:50.341425
3,West Perth,False,08/07/2019,11:25,2019-01-16,16:08:50.341425
4,West Perth,False,15/07/2019,07:55,2019-01-16,16:08:50.341425
5,West Perth,False,15/07/2019,11:25,2019-01-16,16:08:50.341425
6,West Perth,False,15/07/2019,13:00,2019-01-16,16:08:50.341425
